tower_id,tower_name,region,network_type,measurement_date,measurement_hour,avg_latency_ms,avg_download_speed_mbps,avg_upload_speed_mbps,packet_loss_pct,signal_strength_dbm,active_users,data_volume_gb,peak_concurrent_users,call_drop_rate_pct,handover_success_rate_pct,availability_pct
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-01,22,18.2,889.4,140.8,0.6,-74.1,2646,6037.2,3264,0.9,97.8,99.7
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-01,8,20.6,431.0,86.6,2.8,-77.9,1024,1715.5,1213,2.3,98.3,98.7
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-01,12,30.4,439.8,71.4,3.4,-79.5,1380,3099.1,1713,3.1,99.0,98.0
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-01,14,22.9,451.0,82.9,2.3,-79.1,959,1618.6,1130,3.1,97.6,97.2
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-01,18,31.9,437.6,75.8,2.5,-80.5,1730,3957.3,2010,2.2,98.6,99.2
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-01,20,28.7,419.6,78.4,3.1,-79.4,1433,2325.2,1652,3.2,97.8,99.0
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-01,22,23.7,437.6,83.5,2.6,-80.2,830,1819.5,1010,2.4,95.1,99.4
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-01,8,13.3,804.4,138.9,1.1,-75.9,3532,8012.2,4297,1.0,95.1,97.1
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-01,12,17.6,872.0,116.7,0.9,-69.9,3987,8106.8,4802,1.2,97.7,98.8
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-01,14,12.3,853.9,125.5,0.6,-71.5,3670,7199.4,4300,0.8,95.8,99.2
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-01,18,18.0,793.7,122.0,1.6,-66.7,3999,6961.8,4582,1.6,98.1,98.2
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-01,20,18.8,786.3,127.1,1.6,-69.9,3999,6678.9,4803,1.0,95.1,98.7
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-01,22,14.0,981.7,152.8,1.3,-73.6,3316,5432.5,3836,1.1,98.9,98.4
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-01,8,13.3,813.9,133.5,0.5,-70.7,1992,4609.2,2456,0.7,97.5,97.2
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-01,12,20.4,693.4,119.2,0.9,-73.0,3220,5680.1,3836,1.5,95.0,99.2
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-01,14,13.8,945.3,128.5,1.2,-73.8,3981,9259.2,5016,1.4,98.9,97.6
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-01,18,18.6,829.2,128.7,1.2,-69.4,4613,9912.3,5711,1.3,98.1,97.2
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-01,20,18.7,709.6,113.2,1.3,-70.2,4602,7719.1,5159,1.5,98.8,99.4
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-01,22,13.6,785.4,148.4,0.5,-71.6,3006,7033.6,3556,0.5,98.2,98.2
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-01,8,13.6,888.5,125.7,0.4,-75.0,2935,6507.3,3316,0.5,96.3,99.9
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-01,12,19.5,813.1,127.4,0.7,-72.8,4566,8939.2,5069,1.4,97.1,98.4
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-01,14,18.6,801.4,148.2,0.4,-74.8,2235,5299.8,2766,0.9,95.5,99.6
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-01,18,15.2,789.6,117.9,1.2,-68.6,3647,5790.9,4198,0.8,96.2,97.9
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-01,20,20.9,827.1,124.0,1.0,-73.5,3834,6566.8,4809,0.8,96.2,98.1
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-01,22,13.1,930.1,145.3,1.0,-73.8,2514,5284.4,2974,0.5,97.8,98.2
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-01,8,24.1,489.8,85.0,2.9,-78.0,768,1643.2,912,2.5,96.0,98.5
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-01,12,32.9,375.2,75.8,3.5,-76.5,1262,1949.1,1472,3.4,98.5,98.2
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-01,14,24.5,511.5,90.1,2.9,-78.3,623,1230.4,800,2.6,98.4,97.6
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-01,18,33.1,390.6,74.3,4.6,-81.5,1320,2834.6,1559,3.1,96.0,99.3
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-01,20,28.7,422.4,82.0,4.7,-79.4,1393,2190.8,1786,3.8,96.1,97.0
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-01,22,28.2,417.5,76.2,3.0,-80.0,909,2143.4,1007,3.1,97.0,99.1
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-01,8,28.8,460.3,89.5,2.9,-79.7,1023,2134.7,1166,1.8,96.1,98.3
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-01,12,28.4,387.2,76.6,3.0,-78.7,1744,3713.0,2012,3.4,98.3,97.1
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-01,14,21.2,469.7,76.3,3.1,-78.7,1294,3027.1,1639,2.0,99.2,97.3
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-01,18,34.8,433.2,81.9,3.9,-79.9,1002,2047.5,1297,3.2,98.4,98.4
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-01,20,32.0,373.5,74.4,2.9,-80.3,1671,3312.9,2071,2.5,98.1,98.8
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-01,22,27.0,478.2,81.2,3.5,-79.5,800,1338.8,913,1.8,98.7,97.5
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-01,8,16.7,945.6,138.3,1.1,-66.1,2250,4783.9,2739,0.8,96.4,97.7
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-01,12,19.5,795.5,114.8,0.9,-69.9,3089,7681.5,3539,1.0,98.3,99.7
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-01,14,14.5,934.3,143.9,0.3,-70.0,1782,2706.7,2220,1.1,96.6,97.9
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-01,18,17.3,760.9,118.2,1.5,-74.7,3050,4974.7,3487,1.2,97.4,97.5
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-01,20,20.9,831.7,111.4,0.9,-75.7,3870,8074.9,5007,0.7,96.0,99.4
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-01,22,15.5,925.1,153.9,0.4,-74.7,3329,7995.4,3760,0.7,97.9,99.6
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-01,8,24.8,433.2,81.8,3.2,-77.9,1018,1585.7,1168,1.2,97.7,98.5
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-01,12,32.3,397.1,67.4,5.2,-80.7,1683,2835.3,1895,3.2,97.8,97.9
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-01,14,22.9,494.9,91.8,2.7,-79.3,688,1331.3,771,2.8,99.1,98.2
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-01,18,29.9,383.7,78.2,3.2,-77.7,1149,2499.0,1369,2.4,98.6,98.8
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-01,20,27.5,356.5,74.5,4.6,-80.9,1001,1865.5,1164,3.7,95.1,99.7
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-01,22,26.2,448.1,82.1,2.3,-79.4,872,1689.7,961,1.8,95.8,97.5
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-01,8,26.4,452.8,80.5,2.1,-77.5,758,1593.3,944,2.3,99.4,98.9
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-01,12,28.4,394.7,72.3,4.2,-81.1,1564,2976.7,2012,3.7,98.2,98.7
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-01,14,29.2,403.5,85.3,1.7,-80.3,690,1535.1,761,1.7,95.6,98.7
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-01,18,31.3,377.9,69.1,2.4,-79.8,1449,2467.3,1822,2.8,95.6,97.1
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-01,20,32.8,361.0,76.9,4.5,-80.2,1647,3026.1,1839,3.5,96.8,97.3
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-01,22,30.0,474.7,93.9,2.3,-79.1,974,1650.3,1162,1.5,98.9,97.5
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-01,8,13.6,907.5,122.1,0.4,-73.6,2489,5270.6,2936,1.2,97.4,97.6
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-01,12,16.0,776.9,109.6,1.0,-70.7,3600,6105.6,4501,1.0,95.3,97.5
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-01,14,11.9,831.3,138.8,0.6,-67.6,3656,5931.0,4589,1.1,99.1,97.7
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-01,18,20.8,760.5,105.8,0.8,-71.8,3974,6237.4,4491,1.0,95.0,99.6
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-01,20,16.8,853.4,114.3,1.4,-72.9,4997,9835.4,5831,1.0,95.1,99.3
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-01,22,14.7,828.2,126.5,0.5,-69.8,3497,7682.7,3996,0.8,95.7,97.9
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-01,8,23.1,465.5,80.3,2.5,-76.9,1219,2464.7,1440,2.2,97.0,98.6
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-01,12,29.1,440.1,73.3,4.7,-78.1,1253,2805.0,1549,2.3,96.4,98.6
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-01,14,29.5,509.9,79.0,1.8,-78.5,776,1771.2,867,2.4,98.1,97.8
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-01,18,32.1,382.4,70.3,3.5,-80.2,1243,2168.8,1557,2.9,96.3,97.5
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-01,20,34.4,435.3,73.6,3.2,-78.0,1166,2038.6,1363,2.9,98.1,98.2
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-01,22,21.4,480.8,77.2,1.9,-81.4,782,1942.6,994,2.8,98.0,99.0
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-01,8,26.9,488.1,85.5,3.6,-77.7,782,1945.2,1002,3.0,98.9,99.8
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-01,12,30.8,382.2,72.8,2.9,-77.7,1728,3509.1,2136,2.5,99.1,98.5
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-01,14,28.6,445.4,90.5,2.0,-80.1,1010,2323.4,1149,1.9,99.2,97.3
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-01,18,36.8,402.4,75.0,4.2,-78.5,1011,2148.5,1297,4.0,99.3,97.2
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-01,20,31.1,406.9,79.2,4.5,-80.8,1804,4162.6,2086,2.8,99.3,98.0
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-01,22,27.3,412.7,78.6,2.0,-79.3,713,1148.5,849,1.7,96.9,98.3
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-01,8,29.5,439.7,85.4,3.7,-79.0,936,1530.3,1195,3.4,96.7,97.9
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-01,12,30.2,406.3,73.8,4.3,-77.8,1775,3118.2,2220,3.2,97.7,98.7
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-01,14,24.3,457.5,78.9,2.3,-79.7,767,1387.9,891,1.6,95.2,99.7
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-01,18,31.8,418.1,77.7,2.5,-77.3,1648,3555.3,1911,3.4,96.1,99.9
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-01,20,31.2,374.4,69.7,3.7,-79.0,1874,4458.5,2233,3.3,98.1,98.2
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-01,22,25.4,499.3,83.6,2.3,-76.8,986,2109.2,1164,1.6,97.0,99.8
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-01,8,27.6,437.3,81.1,2.0,-81.9,1180,2841.0,1405,1.8,95.9,98.3
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-01,12,29.9,352.2,66.8,2.4,-79.9,1264,2099.8,1642,3.0,95.6,99.7
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-01,14,28.4,510.1,77.9,1.9,-79.0,967,1824.2,1216,1.7,95.4,99.2
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-01,18,27.6,393.8,70.2,4.3,-78.3,1273,2074.7,1546,2.3,98.2,98.4
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-01,20,32.2,388.4,66.5,4.1,-76.1,1559,2894.5,1759,2.6,98.4,97.8
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-01,22,24.7,460.9,85.3,2.5,-79.4,809,1755.1,919,2.5,97.1,97.3
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-01,8,21.8,451.1,85.4,1.6,-81.2,1279,2269.3,1430,3.0,98.2,99.3
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-01,12,26.1,384.0,76.7,3.1,-81.0,1364,3233.0,1504,3.5,95.0,98.8
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-01,14,26.5,441.6,87.8,2.0,-75.9,1188,2798.8,1370,1.9,99.0,98.2
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-01,18,30.2,431.0,76.0,3.7,-80.6,1138,2833.3,1465,2.5,98.3,97.7
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-01,20,32.1,374.5,68.1,3.4,-79.1,1044,2100.4,1154,2.7,96.6,97.5
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-01,22,25.6,457.3,74.7,2.6,-75.3,611,1188.3,745,1.5,98.3,97.7
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-01,8,26.1,478.8,91.8,2.1,-76.6,801,1839.0,975,2.1,97.5,98.3
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-01,12,31.2,366.0,78.2,2.9,-81.9,1517,3452.8,1699,3.8,95.9,98.4
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-01,14,27.1,423.9,73.7,2.5,-76.5,769,1598.2,943,2.2,99.0,97.4
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-01,18,31.9,428.9,70.3,4.1,-76.6,1052,2272.5,1259,2.6,96.2,97.9
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-01,20,33.7,357.9,67.9,4.0,-76.5,1639,3096.8,2116,2.8,98.5,98.1
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-01,22,23.1,390.2,86.0,2.0,-77.0,1009,2231.5,1127,2.4,99.0,99.6
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-01,8,22.1,497.5,76.3,2.3,-78.3,1091,2714.2,1354,3.0,97.3,98.7
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-01,12,25.4,410.5,69.0,2.8,-81.9,1221,2046.3,1438,4.2,95.3,99.3
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-01,14,28.7,468.2,76.5,3.8,-81.3,1078,2240.5,1365,1.3,97.6,99.1
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-01,18,33.4,344.4,70.4,4.4,-79.3,1511,2325.8,1830,2.9,96.2,97.8
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-01,20,30.4,413.1,83.0,4.2,-80.4,1556,2892.3,1902,2.8,95.7,97.3
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-01,22,28.1,402.9,72.7,2.2,-76.7,753,1849.7,936,2.2,96.6,99.0
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-01,8,27.3,394.3,91.2,2.0,-76.6,1036,1841.4,1210,1.4,98.0,98.1
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-01,12,29.3,440.6,72.5,3.1,-78.6,1406,3033.1,1692,2.4,97.9,99.2
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-01,14,28.3,429.4,81.0,1.9,-80.5,914,2242.0,1084,3.0,99.1,98.6
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-01,18,36.5,371.4,73.7,2.9,-81.9,1590,2683.1,1818,2.3,96.2,97.5
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-01,20,30.5,381.9,69.7,4.1,-81.3,1443,3166.0,1745,2.2,96.9,97.9
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-01,22,28.7,508.0,92.2,4.0,-82.5,809,1906.4,914,2.2,95.8,98.3
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-01,8,24.9,417.1,76.6,2.8,-78.1,678,1453.3,769,2.4,97.4,99.3
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-01,12,29.8,413.7,73.6,3.7,-76.6,1364,2692.4,1670,3.2,96.7,98.3
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-01,14,27.5,482.3,85.8,3.4,-78.9,926,1745.2,1019,1.9,97.8,98.5
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-01,18,28.1,433.0,76.2,3.8,-79.8,1403,2414.2,1807,2.7,95.6,97.5
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-01,20,26.4,424.2,79.4,3.7,-80.0,1222,2196.2,1570,3.4,97.9,98.5
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-01,22,25.7,490.1,88.8,2.6,-83.1,808,1860.4,940,3.1,95.7,97.0
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-02,8,15.8,951.9,126.4,0.7,-74.1,2295,5230.9,2732,0.9,97.1,98.2
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-02,12,18.2,868.6,106.5,1.5,-67.4,3026,6453.5,3333,0.7,97.4,97.1
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-02,14,18.0,880.2,145.0,0.6,-67.6,3185,5381.6,4104,1.1,97.2,97.3
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-02,18,16.0,761.3,116.1,1.0,-73.2,3281,8160.9,3730,0.6,96.1,97.6
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-02,20,18.1,834.9,122.1,1.7,-67.3,2994,4744.0,3350,1.2,99.3,98.8
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-02,22,16.4,858.6,121.9,0.9,-67.4,2475,4898.4,3149,1.0,96.2,98.4
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-02,8,12.4,882.1,133.3,0.6,-67.6,3865,7379.6,4310,1.1,97.5,98.2
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-02,12,15.0,894.5,125.4,0.9,-74.3,5286,10769.7,5852,1.2,99.0,99.5
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-02,14,14.9,818.6,137.3,0.8,-72.0,2630,4016.3,3341,0.8,98.5,97.4
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-02,18,17.8,799.2,118.5,1.0,-69.9,3886,8290.2,5046,0.6,96.6,97.7
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-02,20,21.1,779.1,112.5,0.7,-75.3,3375,6007.6,3717,1.5,98.1,99.6
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-02,22,16.9,896.6,125.8,0.3,-73.8,2594,5673.7,3008,0.5,96.3,97.1
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-02,8,19.2,859.5,140.4,0.3,-74.4,3150,5612.7,3902,0.9,98.3,99.2
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-02,12,22.8,814.4,116.8,0.7,-71.6,3253,6620.6,3884,1.0,97.6,98.7
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-02,14,12.5,877.3,141.2,0.7,-71.9,3642,8625.9,4018,0.9,96.6,99.5
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-02,18,14.6,830.0,106.6,0.7,-68.5,4852,11279.7,5811,0.8,96.0,99.6
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-02,20,15.9,793.9,114.9,1.2,-66.9,3484,7905.4,3975,0.8,96.5,97.7
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-02,22,14.5,904.5,143.4,0.4,-70.4,3339,6603.2,3754,1.0,96.4,99.8
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-02,8,15.5,896.2,139.3,0.7,-69.9,3021,4532.2,3515,0.5,98.9,99.9
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-02,12,18.8,773.3,121.6,1.1,-72.8,5856,8870.4,7440,0.6,96.5,97.3
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-02,14,11.5,934.1,122.3,1.1,-71.7,2873,5493.8,3265,0.5,95.4,99.5
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-02,18,15.8,794.4,111.2,1.1,-70.9,4681,11070.3,5866,0.7,98.4,97.7
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-02,20,21.5,706.1,107.0,0.9,-70.8,4416,9330.5,5384,1.3,95.4,98.9
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-02,22,16.3,926.8,137.9,0.4,-73.2,1888,4498.6,2296,0.7,98.5,99.2
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-02,8,27.7,430.2,87.3,2.4,-78.3,756,1520.3,950,1.8,97.8,99.3
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-02,12,33.8,389.2,76.8,5.0,-82.5,1603,3783.1,1890,3.6,97.8,99.2
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-02,14,29.2,481.0,80.5,3.4,-80.0,891,1655.7,983,2.3,97.8,97.9
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-02,18,36.8,378.1,67.0,3.5,-82.1,1183,2778.0,1474,2.4,97.5,99.0
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-02,20,33.7,446.3,85.0,2.6,-80.9,1555,3719.5,1857,3.5,98.1,99.2
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-02,22,26.2,420.7,91.2,2.4,-77.2,816,1389.9,1015,1.7,95.8,98.1
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-02,8,17.2,906.8,141.0,0.6,-67.8,2236,4424.6,2786,1.0,97.3,97.9
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-02,12,19.4,712.2,126.7,1.2,-74.3,3885,7567.4,4950,1.0,96.2,98.6
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-02,14,12.0,890.1,144.1,0.7,-69.8,3307,6019.0,4235,0.9,98.8,98.7
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-02,18,19.3,806.5,124.0,1.5,-68.5,4599,11285.8,5348,1.5,96.6,99.3
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-02,20,20.0,794.4,124.3,0.5,-70.3,5378,8794.7,6055,0.8,95.1,97.3
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-02,22,17.1,876.7,150.8,0.4,-70.1,3428,8029.5,3979,0.8,97.4,98.1
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-02,8,17.4,942.1,142.1,1.3,-69.6,2525,4137.7,3043,0.4,95.3,97.9
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-02,12,18.5,782.5,130.4,1.3,-72.3,5247,10050.0,6265,1.5,98.6,99.6
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-02,14,13.8,873.1,124.7,0.5,-75.1,2200,5493.1,2585,0.9,96.5,98.7
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-02,18,22.3,811.5,125.7,0.9,-70.6,4915,10665.1,6238,0.8,99.0,99.8
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-02,20,17.2,774.8,113.8,1.3,-73.0,4350,8714.9,5502,1.0,95.2,97.3
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-02,22,17.2,832.3,136.8,0.5,-75.6,2815,7037.2,3573,0.6,95.7,99.3
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-02,8,12.8,892.7,134.4,1.1,-68.6,2658,4556.4,3363,1.0,95.7,97.1
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-02,12,15.7,779.2,116.7,0.4,-66.3,4765,9727.2,5415,1.4,96.3,97.6
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-02,14,17.6,861.1,150.9,0.4,-67.1,2080,3257.2,2459,1.3,95.3,98.6
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-02,18,18.9,727.7,127.0,1.6,-76.1,5058,8245.8,5707,1.2,95.8,98.0
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-02,20,15.2,803.8,114.7,0.6,-73.6,5226,8578.1,5773,0.9,97.8,99.2
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-02,22,13.7,969.5,140.2,0.7,-69.9,2293,4907.1,2718,0.7,99.4,97.7
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-02,8,29.9,430.0,83.8,3.1,-79.3,1000,2127.9,1284,2.5,95.5,99.7
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-02,12,32.1,376.4,77.4,3.9,-80.7,1540,2399.8,1934,3.9,96.4,98.8
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-02,14,24.7,475.8,78.6,3.5,-79.5,1110,1943.3,1341,2.5,97.2,97.3
